frame_idx,t_sec,dt_cumavg_ms,motor_encoders_FL,motor_encoders_FR,motor_encoders_BL,motor_encoders_BR,motor_speeds_FL,motor_speeds_FR,motor_speeds_BL,motor_speeds_BR,pid_outputs_FL,pid_outputs_FR,pid_outputs_BL,pid_outputs_BR,desired_speed,actual_speed_fl,raw_v1_fl,estimated_velocity,kalman_v_pred,pendulum_angle_deg,lqr_force,kalman_theta_rad,kalman_v,kalman_x,x_ref,theta_ref_deg,sprint_active,pwm
217,4.948083300027065,2.828,0.016,0.013,0.013,0.009,0.091,0.024,0.034,0.034,-113.0,84.0,61.0,64.0,0.047,0.091,0.0,0.045,0.045,0.0,-0.521,0.001,0.045,0.013,0.0,0.0,0,-0.113
218,4.962265599984676,2.828,0.016,0.013,0.013,0.01,0.057,-0.01,0.01,0.115,-56.0,-36.0,99.0,-286.0,0.041,0.057,0.0,0.041,0.029,0.0,0.108,-0.0,0.041,0.013,0.0,0.0,0,-0.056
219,4.96549380000215,2.827,0.015,0.013,0.014,0.011,-0.033,0.038,0.033,0.105,293.0,-139.0,-134.0,-157.0,0.036,-0.033,-0.237,0.035,0.029,0.0,-0.074,-0.0,0.035,0.013,0.0,0.0,0,0.293
220,4.980094700003974,2.827,0.015,0.014,0.014,0.01,-0.033,0.058,0.033,0.013,139.0,-97.0,-52.0,285.0,0.026,-0.033,0.0,0.019,0.028,-0.09,-2.595,-0.001,0.019,0.014,0.0,0.0,0,0.139
221,4.995751800015569,2.827,0.017,0.013,0.014,0.009,0.032,-0.037,0.024,-0.042,-71.0,366.0,-55.0,256.0,0.016,0.032,0.0,-0.004,0.01,-0.09,-2.863,-0.002,-0.004,0.013,0.0,0.0,0,-0.071
222,4.999045400007162,2.827,0.018,0.012,0.014,0.01,0.081,-0.056,-0.024,-0.008,-149.0,187.0,238.0,91.0,0.017,0.081,0.0,-0.001,0.005,-0.09,0.008,-0.002,-0.001,0.013,0.0,0.0,0,-0.149
223,5.013105900026858,2.827,0.018,0.013,0.014,0.01,0.025,-0.008,-0.024,0.034,270.0,-73.0,131.0,-41.0,0.022,0.025,-0.237,0.008,0.014,-0.09,0.389,-0.002,0.008,0.014,0.0,0.0,0,0.27
224,5.02678559999913,2.827,0.016,0.015,0.015,0.01,-0.079,0.111,0.032,0.026,254.0,-300.0,-145.0,47.0,0.024,-0.079,0.0,0.021,0.011,-0.09,1.796,-0.002,0.021,0.014,0.0,0.0,0,0.254
225,5.040655800024979,2.827,0.016,0.017,0.016,0.01,-0.079,0.168,0.065,-0.008,266.0,-403.0,-81.0,126.0,0.03,-0.079,0.0,0.036,0.032,-0.09,1.483,-0.002,0.036,0.014,0.0,0.0,0,0.266
226,5.043630300031509,2.827,0.017,0.015,0.014,0.01,0.008,0.048,-0.023,0.024,-242.0,212.0,352.0,-35.0,0.023,0.008,0.237,0.016,0.025,-0.09,-2.106,-0.002,0.016,0.014,0.0,0.0,0,-0.242
227,5.056731800024863,2.827,0.018,0.013,0.014,0.012,0.075,-0.122,-0.065,0.066,-161.0,531.0,178.0,-143.0,0.014,0.075,0.0,-0.01,-0.001,-0.09,-3.034,-0.002,-0.01,0.014,0.0,0.0,0,-0.161
228,5.070372199988924,2.828,0.018,0.013,0.014,0.011,0.043,-0.098,-0.01,0.019,97.0,-33.0,-94.0,264.0,0.012,0.043,-0.237,-0.012,-0.012,-0.09,0.259,-0.002,-0.012,0.014,0.0,0.0,0,0.097
229,5.085108000028413,2.828,0.018,0.015,0.015,0.011,-0.032,0.048,0.056,-0.047,270.0,-301.0,-84.0,301.0,0.02,-0.032,0.0,0.006,0.008,-0.09,1.421,-0.002,0.006,0.014,0.0,0.0,0,0.27
230,5.103063200018369,2.827,0.019,0.017,0.014,0.012,0.024,0.17,-0.015,0.0,-90.0,-259.0,404.0,-40.0,0.039,0.024,0.237,0.045,0.049,-0.09,3.047,-0.002,0.045,0.015,0.0,0.0,0,-0.09
231,5.108633299998473,2.827,0.019,0.016,0.014,0.012,0.057,0.066,-0.056,0.056,-63.0,216.0,342.0,-180.0,0.041,0.057,0.0,0.032,0.043,-0.09,-1.771,-0.002,0.032,0.015,0.0,0.0,0,-0.063
232,5.112184100027662,2.827,0.019,0.014,0.015,0.012,0.047,-0.09,0.024,0.009,-85.0,489.0,-275.0,289.0,0.026,0.047,0.0,-0.001,0.007,-0.09,-3.491,-0.002,-0.001,0.015,0.0,0.0,0,-0.085
233,5.125634299998637,2.826,0.019,0.013,0.016,0.011,0.01,-0.1,0.081,-0.057,37.0,-34.0,-162.0,293.0,0.011,0.01,0.0,-0.018,-0.026,-0.09,-0.377,-0.002,-0.018,0.015,0.0,0.0,0,0.037
234,5.140162600029726,2.828,0.019,0.014,0.016,0.011,0.002,-0.026,0.071,-0.034,84.0,-129.0,-64.0,39.0,0.016,0.002,0.0,0.002,-0.01,-0.09,2.769,-0.002,0.002,0.015,0.0,0.0,0,0.084
235,5.143339000002015,2.828,0.019,0.015,0.014,0.013,-0.008,0.041,-0.033,0.057,158.0,-94.0,278.0,-128.0,0.023,-0.008,0.0,0.015,0.019,-0.09,1.238,-0.002,0.015,0.015,0.0,0.0,0,0.158
236,5.15675199998077,2.827,0.019,0.014,0.015,0.013,0.01,-0.014,-0.033,0.09,-1.0,278.0,155.0,-151.0,0.026,0.01,0.0,0.014,0.02,-0.09,-0.597,-0.002,0.014,0.015,0.0,0.0,0,-0.001
237,5.170797300001141,2.828,0.019,0.014,0.016,0.013,0.01,-0.047,0.055,0.01,62.0,182.0,-324.0,182.0,0.022,0.01,0.0,0.006,-0.001,-0.09,-0.031,-0.002,0.006,0.015,0.0,0.0,0,0.062
238,5.18465130002005,2.828,0.02,0.014,0.017,0.012,0.009,0.0,0.073,-0.056,65.0,-208.0,56.0,197.0,0.022,0.009,0.0,0.006,0.001,-0.09,0.112,-0.002,0.006,0.016,0.0,0.0,0,0.065
239,5.1879859999753535,2.827,0.02,0.016,0.017,0.012,0.009,0.081,0.065,-0.009,106.0,-211.0,-66.0,-35.0,0.032,0.009,0.0,0.035,0.027,-0.09,3.139,-0.002,0.035,0.016,0.0,0.0,0,0.106
240,5.2015759000205435,2.827,0.02,0.018,0.017,0.014,0.024,0.147,0.0,0.043,-89.0,-332.0,136.0,52.0,0.041,0.024,0.237,0.052,0.043,-0.09,2.211,-0.002,0.052,0.017,0.0,0.0,0,-0.089
241,5.215728799987119,2.829,0.02,0.018,0.017,0.013,0.024,0.098,0.0,0.043,52.0,73.0,100.0,134.0,0.039,0.024,0.0,0.043,0.055,-0.18,-2.915,-0.003,0.043,0.017,0.0,0.0,0,0.052
242,5.2291898999828845,2.829,0.021,0.016,0.018,0.012,0.033,-0.025,0.033,-0.033,-74.0,319.0,-73.0,334.0,0.02,0.033,0.0,0.004,0.02,-0.18,-4.534,-0.003,0.004,0.017,0.0,0.0,0,-0.074
243,5.232629799982533,2.831,0.021,0.015,0.018,0.013,0.009,-0.093,0.057,-0.026,154.0,363.0,-237.0,-70.0,0.01,0.009,0.0,-0.014,-0.015,-0.18,-1.086,-0.003,-0.014,0.017,0.0,0.0,0,0.154
244,5.2458670000196435,2.831,0.02,0.016,0.018,0.015,-0.024,-0.011,0.024,0.064,302.0,-107.0,88.0,-260.0,0.018,-0.024,-0.237,0.013,0.009,-0.27,2.105,-0.003,0.013,0.017,0.0,0.0,0,0.302
245,5.25935250002658,2.83,0.021,0.018,0.017,0.015,0.01,0.149,-0.034,0.091,-75.0,-452.0,191.0,-81.0,0.032,0.01,0.237,0.052,0.04,-0.27,3.205,-0.004,0.052,0.018,0.0,0.0,0,-0.075
246,5.273686899978202,2.831,0.022,0.02,0.017,0.015,0.042,0.179,-0.042,0.034,-43.0,-314.0,185.0,152.0,0.033,0.042,0.0,0.054,0.059,-0.27,-0.935,-0.005,0.054,0.019,0.0,0.0,0,-0.043
247,5.276667300029658,2.83,0.022,0.018,0.018,0.015,0.055,0.03,0.049,-0.024,-103.0,246.0,-207.0,116.0,0.022,0.055,0.0,0.028,0.031,-0.27,-2.723,-0.005,0.028,0.019,0.0,0.0,0,-0.103
248,5.289973100007046,2.83,0.022,0.017,0.02,0.015,-0.024,-0.125,0.125,0.0,183.0,388.0,-291.0,-40.0,0.003,-0.024,0.0,-0.005,0.001,-0.36,-4.488,-0.006,-0.005,0.019,0.0,0.0,0,0.183
249,5.304282400000375,2.832,0.021,0.017,0.02,0.016,-0.031,-0.091,0.091,0.015,107.0,65.0,-150.0,-42.0,0.001,-0.031,0.0,-0.005,-0.011,-0.36,0.366,-0.006,-0.005,0.018,0.0,0.0,0,0.107
250,5.307552199985366,2.831,0.022,0.019,0.019,0.016,0.002,0.067,-0.024,0.038,-108.0,-336.0,341.0,-60.0,0.012,0.002,0.237,0.021,0.016,-0.36,1.626,-0.006,0.021,0.019,0.0,0.0,0,-0.108
251,5.320603900006972,2.831,0.024,0.021,0.018,0.016,0.09,0.181,-0.057,-0.024,-295.0,-317.0,214.0,342.0,0.026,0.09,0.237,0.048,0.053,-0.36,1.454,-0.006,0.048,0.02,0.0,0.0,0,-0.295
252,5.334664500027429,2.83,0.024,0.021,0.019,0.016,0.081,0.09,-0.009,-0.024,-158.0,-57.0,-96.0,111.0,0.019,0.081,0.0,0.034,0.032,-0.45,-2.393,-0.007,0.034,0.02,0.0,0.0,0,-0.158
253,5.350906000006944,2.831,0.023,0.018,0.021,0.017,-0.024,-0.072,0.088,0.032,304.0,284.0,-333.0,-220.0,0.001,-0.024,-0.237,0.006,0.008,-0.45,-3.341,-0.007,0.006,0.02,0.0,0.0,0,0.304
254,5.354486500029452,2.83,0.022,0.018,0.021,0.018,-0.057,-0.068,0.074,0.065,136.0,-136.0,-66.0,-165.0,-0.008,-0.057,0.0,0.003,-0.004,-0.45,-0.181,-0.007,0.003,0.02,0.0,0.0,0,0.136
255,5.370538800023496,2.83,0.023,0.019,0.021,0.017,-0.01,0.037,0.01,0.033,-123.0,-332.0,133.0,-89.0,-0.007,-0.01,0.0,0.016,0.005,-0.45,1.439,-0.007,0.016,0.02,0.0,0.0,0,-0.123
256,5.37444049998885,2.832,0.023,0.019,0.019,0.016,0.031,0.08,-0.063,-0.063,-179.0,-323.0,162.0,165.0,-0.017,0.031,0.0,-0.004,-0.008,-0.45,-2.507,-0.007,-0.004,0.02,0.0,0.0,0,-0.179
257,5.389835299982224,2.831,0.023,0.018,0.019,0.016,0.008,-0.01,-0.063,-0.063,-125.0,-42.0,74.0,77.0,-0.034,0.008,0.0,-0.032,-0.033,-0.45,-3.433,-0.007,-0.032,0.019,0.0,0.0,0,-0.125
258,5.404910999990534,2.831,0.022,0.018,0.02,0.016,-0.034,-0.067,-0.0,-0.024,63.0,95.0,-178.0,-128.0,-0.039,-0.034,0.0,-0.032,-0.038,-0.45,-0.372,-0.007,-0.032,0.019,0.0,0.0,0,0.063
259,5.408045699994545,2.831,0.022,0.018,0.021,0.016,-0.057,-0.034,0.042,0.009,232.0,-109.0,-145.0,-77.0,-0.025,-0.057,-0.237,-0.01,-0.007,-0.36,1.527,-0.007,-0.01,0.019,0.0,0.0,0,0.232
260,5.421887899981812,2.83,0.022,0.018,0.019,0.016,0.0,0.0,-0.048,-0.015,-187.0,-65.0,322.0,-37.0,-0.02,0.0,0.237,-0.015,-0.009,-0.36,-1.116,-0.006,-0.015,0.019,0.0,0.0,0,-0.187
261,5.4362028000177816,2.83,0.023,0.018,0.018,0.014,0.009,0.009,-0.107,-0.08,-120.0,-118.0,170.0,237.0,-0.032,0.009,0.0,-0.042,-0.039,-0.36,-2.869,-0.006,-0.042,0.018,0.0,0.0,0,-0.12
262,5.439413900021464,2.83,0.022,0.018,0.018,0.014,0.009,-0.015,-0.065,-0.08,-90.0,138.0,117.0,149.0,-0.028,0.009,0.0,-0.037,-0.03,-0.27,0.685,-0.005,-0.037,0.018,0.0,0.0,0,-0.09
263,5.452783500018995,2.829,0.021,0.016,0.018,0.016,-0.058,-0.081,0.034,0.034,128.0,297.0,-232.0,-348.0,-0.018,-0.058,0.0,-0.019,-0.028,-0.27,1.717,-0.004,-0.019,0.018,0.0,0.0,0,0.128
264,5.4668124000309035,2.83,0.021,0.016,0.017,0.015,-0.066,-0.066,-0.022,0.034,114.0,-61.0,144.0,-142.0,-0.025,-0.066,0.0,-0.03,-0.032,-0.27,-1.085,-0.004,-0.03,0.017,0.0,0.0,0,0.114
265,5.4803763999952935,2.829,0.022,0.017,0.016,0.015,0.015,0.015,-0.089,-0.024,-209.0,-205.0,178.0,167.0,-0.024,0.015,0.237,-0.021,-0.026,-0.18,1.529,-0.004,-0.021,0.017,0.0,0.0,0,-0.209
266,5.494407500023954,2.83,0.022,0.016,0.018,0.013,0.047,0.0,-0.002,-0.071,-138.0,137.0,-274.0,43.0,-0.017,0.047,0.0,-0.008,-0.018,-0.18,1.969,-0.003,-0.008,0.017,0.0,0.0,0,-0.138
267,5.497506299987435,2.83,0.021,0.014,0.018,0.012,-0.009,-0.104,0.088,-0.057,244.0,438.0,-364.0,-71.0,-0.019,-0.009,-0.237,-0.019,-0.009,-0.18,-1.568,-0.003,-0.019,0.017,0.0,0.0,0,0.244
268,5.511229600000661,2.829,0.019,0.014,0.018,0.013,-0.09,-0.08,0.033,-0.023,269.0,-42.0,-36.0,-38.0,-0.026,-0.09,-0.237,-0.04,-0.036,-0.18,-2.422,-0.003,-0.04,0.016,0.0,0.0,0,0.269
269,5.525038400024641,2.831,0.019,0.015,0.018,0.012,-0.088,-0.04,-0.008,0.002,131.0,38.0,60.0,-106.0,-0.024,-0.088,0.0,-0.034,-0.037,-0.09,1.396,-0.002,-0.034,0.016,0.0,0.0,0,0.131
270,5.5279555000015534,2.831,0.019,0.017,0.017,0.012,-0.055,0.073,-0.064,-0.017,81.0,-302.0,144.0,101.0,-0.018,-0.055,0.0,-0.016,-0.02,-0.09,2.423,-0.002,-0.016,0.016,0.0,0.0,0,0.081
271,5.542634100012947,2.831,0.02,0.018,0.017,0.011,0.042,0.098,-0.023,-0.018,-117.0,-149.0,72.0,66.0,0.002,0.042,0.0,0.025,0.026,-0.09,3.64,-0.001,0.025,0.016,0.0,0.0,0,-0.117
272,5.556303500023205,2.831,0.02,0.016,0.018,0.011,0.042,0.025,0.009,-0.009,-113.0,-76.0,-166.0,52.0,-0.002,0.042,0.0,0.016,0.009,-0.09,-0.528,-0.002,0.016,0.016,0.0,0.0,0,-0.113
273,5.569729499984533,2.832,0.019,0.013,0.018,0.013,-0.032,-0.151,0.024,0.056,159.0,520.0,-131.0,-310.0,-0.017,-0.032,-0.237,-0.025,-0.017,-0.09,-4.357,-0.002,-0.025,0.016,0.0,0.0,0,0.159
274,5.583812500000931,2.831,0.018,0.014,0.017,0.013,-0.065,-0.096,0.014,0.056,122.0,-109.0,-97.0,-177.0,-0.027,-0.065,0.0,-0.025,-0.036,-0.09,1.143,-0.002,-0.025,0.015,0.0,0.0,0,0.122
275,5.586805400031153,2.831,0.019,0.015,0.017,0.011,-0.033,0.024,-0.033,-0.033,-115.0,-344.0,60.0,301.0,-0.023,-0.033,0.237,-0.02,-0.025,-0.09,0.61,-0.001,-0.02,0.015,0.0,0.0,0,-0.115
276,5.599957600003108,2.83,0.02,0.015,0.015,0.011,0.071,0.081,-0.081,-0.067,-303.0,-202.0,296.0,153.0,-0.015,0.071,0.237,0.001,0.003,-0.09,1.288,-0.001,0.001,0.015,0.0,0.0,0,-0.303
277,5.6140019000158645,2.832,0.02,0.015,0.015,0.01,0.071,0.034,-0.081,-0.065,-212.0,-134.0,152.0,75.0,-0.02,0.071,0.0,-0.011,-0.014,-0.09,-1.274,-0.001,-0.011,0.015,0.0,0.0,0,-0.212
278,5.617071299988311,2.831,0.018,0.013,0.016,0.01,-0.02,-0.067,-0.014,-0.008,126.0,157.0,-114.0,-123.0,-0.029,-0.02,-0.237,-0.027,-0.025,-0.09,-1.811,-0.001,-0.027,0.015,0.0,0.0,0,0.126
279,5.631473399989773,2.831,0.017,0.013,0.017,0.011,-0.108,-0.076,0.042,0.009,186.0,125.0,-173.0,-142.0,-0.033,-0.108,0.0,-0.034,-0.036,-0.09,-0.293,-0.001,-0.034,0.014,0.0,0.0,0,0.186
280,5.646642400010023,2.832,0.017,0.014,0.016,0.01,-0.088,-0.001,0.009,-0.039,168.0,-63.0,-86.0,190.0,-0.026,-0.088,0.0,-0.029,-0.023,0.0,0.884,-0.0,-0.029,0.014,0.0,0.0,0,0.168
281,5.6499865999794565,2.831,0.016,0.016,0.015,0.009,-0.024,0.098,-0.067,-0.081,-121.0,-364.0,259.0,172.0,-0.02,-0.024,0.0,-0.019,-0.023,0.0,1.489,-0.0,-0.019,0.014,0.0,0.0,0,-0.121
282,5.664158999978099,2.831,0.017,0.015,0.014,0.009,-0.013,0.067,-0.053,-0.033,43.0,-176.0,-56.0,-211.0,-0.016,-0.013,0.0,-0.01,-0.026,0.0,1.662,0.0,-0.01,0.014,0.0,0.0,0,0.043
283,5.679150199983269,2.83,0.017,0.014,0.016,0.01,0.01,-0.057,0.023,0.071,-163.0,387.0,-189.0,-282.0,-0.01,0.01,0.0,0.011,0.007,0.0,2.631,0.0,0.011,0.014,0.0,0.0,0,-0.163
284,5.682720299984794,2.832,0.017,0.011,0.015,0.01,0.0,-0.15,0.033,0.071,35.0,404.0,-75.0,-216.0,-0.018,0.0,0.0,-0.01,-0.001,0.0,-2.866,-0.0,-0.01,0.014,0.0,0.0,0,0.035
285,5.695909800007939,2.832,0.016,0.011,0.015,0.009,-0.01,-0.103,0.024,0.0,-63.0,-41.0,-85.0,96.0,-0.028,-0.01,0.0,-0.022,-0.024,0.0,-1.061,-0.0,-0.022,0.013,0.0,0.0,0,-0.063
286,5.709681699983776,2.832,0.016,0.013,0.015,0.008,-0.01,0.046,-0.047,-0.088,-62.0,-399.0,189.0,155.0,-0.031,-0.01,0.0,-0.026,-0.031,0.0,0.232,0.0,-0.026,0.013,0.0,0.0,0,-0.062
287,5.723647599981632,2.832,0.016,0.015,0.014,0.008,-0.01,0.17,-0.057,-0.064,43.0,-375.0,137.0,36.0,-0.016,-0.01,0.0,0.009,0.008,0.0,2.961,0.0,0.009,0.013,0.0,0.0,0,0.043
288,5.726727100030985,2.831,0.016,0.014,0.014,0.009,-0.01,0.067,-0.043,0.01,-33.0,109.0,-85.0,-69.0,-0.015,-0.01,0.0,0.007,0.012,0.0,-0.326,-0.0,0.007,0.013,0.0,0.0,0,-0.033
289,5.740813100012019,2.831,0.016,0.012,0.014,0.009,0.0,-0.105,0.014,0.043,-75.0,431.0,-103.0,-159.0,-0.019,0.0,0.0,-0.011,-0.001,0.0,-2.292,-0.0,-0.011,0.013,0.0,0.0,0,-0.075
290,5.755643400014378,2.83,0.016,0.011,0.014,0.009,0.0,-0.148,0.024,-0.014,-98.0,140.0,1.0,109.0,-0.032,0.0,0.0,-0.034,-0.031,0.0,-2.029,-0.0,-0.034,0.012,0.0,0.0,0,-0.098
291,5.771058899990749,2.83,0.015,0.012,0.013,0.008,-0.008,-0.043,-0.032,-0.064,-83.0,-248.0,141.0,90.0,-0.041,-0.008,0.0,-0.038,-0.044,0.0,0.535,0.0,-0.038,0.012,0.0,0.0,0,-0.083
292,5.7742009999929,2.831,0.015,0.014,0.013,0.008,-0.032,0.112,-0.041,-0.041,81.0,-383.0,97.0,-77.0,-0.024,-0.032,0.0,-0.001,-0.008,0.09,4.241,0.001,-0.001,0.012,0.0,0.0,0,0.081
293,5.788347600027919,2.83,0.014,0.014,0.013,0.009,-0.033,0.074,-0.009,0.043,106.0,129.0,55.0,-103.0,-0.005,-0.033,0.0,0.021,0.035,0.09,1.861,0.001,0.021,0.012,0.0,0.0,0,0.106
294,5.8022525000269525,2.831,0.014,0.013,0.012,0.009,-0.033,0.001,-0.008,0.043,72.0,122.0,-38.0,-138.0,-0.011,-0.033,0.0,0.001,0.005,0.09,-1.458,0.001,0.001,0.012,0.0,0.0,0,0.072
295,5.804937299981248,2.831,0.016,0.013,0.012,0.008,0.056,-0.032,-0.008,-0.009,-272.0,82.0,33.0,36.0,-0.011,0.056,0.237,0.001,-0.004,0.09,0.39,0.001,0.001,0.012,0.0,0.0,0,-0.272
296,5.819282000011299,2.83,0.016,0.013,0.012,0.006,0.065,0.0,0.0,-0.099,-186.0,-53.0,-55.0,324.0,-0.015,0.065,0.0,-0.008,-0.003,0.09,-0.429,0.001,-0.008,0.012,0.0,0.0,0,-0.186
297,5.834411500021815,2.83,0.015,0.013,0.012,0.007,0.0,0.0,0.0,-0.067,233.0,-60.0,-62.0,-43.0,-0.017,0.0,-0.237,-0.016,-0.011,0.09,-0.731,0.001,-0.016,0.012,0.0,0.0,0,0.233
298,5.8492639000178315,2.83,0.013,0.013,0.012,0.008,-0.099,-0.024,-0.024,0.033,304.0,36.0,34.0,-371.0,-0.021,-0.099,-0.237,-0.029,-0.036,0.09,-1.054,0.001,-0.029,0.012,0.0,0.0,0,0.304
299,5.852375300019048,2.83,0.013,0.012,0.012,0.007,-0.09,-0.057,-0.024,0.033,166.0,101.0,33.0,-136.0,-0.023,-0.09,0.0,-0.034,-0.034,0.09,-0.634,0.002,-0.034,0.011,0.0,0.0,0,0.166
300,5.868251900014002,2.829,0.015,0.012,0.012,0.006,0.009,-0.057,0.0,-0.057,-197.0,115.0,-179.0,235.0,-0.022,0.009,0.237,-0.027,-0.032,0.09,1.264,0.002,-0.027,0.011,0.0,0.0,0,-0.197
301,5.872383999987505,2.83,0.016,0.013,0.012,0.006,0.073,0.008,0.024,-0.057,-149.0,42.0,-50.0,174.0,0.002,0.073,0.0,0.013,0.016,0.09,2.729,0.002,0.013,0.011,0.0,0.0,0,-0.149
302,5.889485399995465,2.829,0.015,0.013,0.012,0.008,0.04,0.032,0.009,0.057,-50.0,-1.0,70.0,-197.0,0.021,0.04,0.0,0.034,0.032,0.18,2.046,0.002,0.034,0.012,0.0,0.0,0,-0.05
303,5.906113600009121,2.829,0.015,0.013,0.012,0.008,-0.033,0.024,-0.023,0.09,114.0,-56.0,95.0,-187.0,0.011,-0.033,0.0,0.014,0.012,0.09,-1.559,0.001,0.014,0.012,0.0,0.0,0,0.114
304,5.909995499998331,2.829,0.016,0.012,0.012,0.008,-0.0,-0.033,-0.018,0.009,-39.0,87.0,56.0,123.0,-0.002,-0.0,0.0,-0.01,-0.006,0.09,-1.822,0.001,-0.01,0.012,0.0,0.0,0,-0.039
305,5.923581400013063,2.829,0.016,0.012,0.013,0.006,0.042,-0.018,0.071,-0.081,-93.0,-88.0,-271.0,215.0,0.002,0.042,0.0,0.002,-0.008,0.09,1.694,0.001,0.002,0.012,0.0,0.0,0,-0.093
306,5.938840500020888,2.829,0.016,0.013,0.014,0.006,0.033,0.047,0.065,-0.065,-74.0,-217.0,38.0,187.0,0.006,0.033,0.0,0.02,0.021,0.0,0.691,0.001,0.02,0.012,0.0,0.0,0,-0.074
307,5.942233300011139,2.829,0.015,0.013,0.013,0.008,-0.034,0.066,0.009,0.049,232.0,-142.0,146.0,-342.0,0.005,-0.034,-0.237,0.022,0.022,0.0,0.039,0.0,0.022,0.012,0.0,0.0,0,0.232
308,5.958158800029196,2.828,0.014,0.012,0.014,0.009,-0.067,-0.024,0.0,0.101,276.0,191.0,-156.0,-233.0,0.001,-0.067,-0.237,0.003,0.007,0.0,-2.286,-0.0,0.003,0.012,0.0,0.0,0,0.276
309,5.9617349000182,2.828,0.015,0.01,0.014,0.009,-0.01,-0.099,0.033,0.067,-152.0,325.0,-240.0,-185.0,-0.013,-0.01,0.237,-0.003,-0.011,-0.09,-0.855,-0.001,-0.003,0.012,0.0,0.0,0,-0.152
310,5.975336599978618,2.828,0.017,0.01,0.015,0.008,0.091,-0.09,0.057,-0.034,-347.0,194.0,-162.0,82.0,-0.015,0.091,0.237,0.005,-0.0,-0.09,0.913,-0.001,0.005,0.012,0.0,0.0,0,-0.347
311,5.9886286000255495,2.828,0.018,0.012,0.015,0.007,0.099,0.04,0.024,-0.05,-102.0,-335.0,-72.0,141.0,-0.005,0.099,0.0,0.028,0.024,-0.09,1.926,-0.001,0.028,0.013,0.0,0.0,0,-0.102
312,6.0053961999947205,2.829,0.016,0.014,0.015,0.008,-0.007,0.111,0.024,-0.009,251.0,-257.0,-89.0,-67.0,-0.004,-0.007,-0.237,0.031,0.038,-0.18,-1.24,-0.002,0.031,0.013,0.0,0.0,0,0.251
313,6.010336900013499,2.829,0.015,0.015,0.014,0.009,-0.072,0.104,-0.024,0.098,213.0,-156.0,191.0,-305.0,-0.002,-0.072,0.0,0.027,0.035,-0.09,-0.55,-0.002,0.027,0.013,0.0,0.0,0,0.213
314,6.028633299982175,2.829,0.016,0.014,0.013,0.01,-0.033,0.01,-0.071,0.1,-86.0,83.0,243.0,-233.0,-0.014,-0.033,0.0,0.002,0.008,-0.18,-3.56,-0.003,0.002,0.013,0.0,0.0,0,-0.086
315,6.032761899987236,2.828,0.018,0.012,0.014,0.009,0.105,-0.091,-0.047,-0.0,-413.0,276.0,-110.0,214.0,-0.026,0.105,0.237,-0.008,-0.003,-0.18,-1.438,-0.003,-0.008,0.013,0.0,0.0,0,-0.413
316,6.049958800023887,2.828,0.018,0.011,0.015,0.008,0.114,-0.133,0.033,-0.075,-327.0,229.0,-402.0,114.0,-0.036,0.114,0.0,-0.017,-0.029,-0.18,-0.066,-0.003,-0.017,0.013,0.0,0.0,0,-0.327
317,6.053668699983973,2.829,0.017,0.012,0.014,0.008,0.025,-0.058,0.033,-0.066,-39.0,73.0,-172.0,88.0,-0.038,0.025,0.0,-0.016,-0.01,-0.18,-0.652,-0.003,-0.016,0.013,0.0,0.0,0,-0.039
318,6.071286100021098,2.829,0.016,0.014,0.013,0.009,-0.074,0.084,-0.033,0.057,130.0,-357.0,48.0,-423.0,-0.034,-0.074,0.0,0.006,-0.009,-0.18,2.79,-0.003,0.006,0.013,0.0,0.0,0,0.13
319,6.076457399991341,2.828,0.016,0.015,0.013,0.009,-0.066,0.118,-0.08,0.066,111.0,-312.0,259.0,-208.0,-0.024,-0.066,0.0,0.01,0.016,-0.18,-0.661,-0.003,0.01,0.013,0.0,0.0,0,0.111
320,6.09339260001434,2.828,0.017,0.014,0.013,0.008,0.047,-0.015,-0.024,-0.024,-431.0,230.0,-169.0,250.0,-0.03,0.047,0.237,-0.003,0.001,-0.18,-1.719,-0.003,-0.003,0.013,0.0,0.0,0,-0.431
321,6.097475300019141,2.83,0.017,0.011,0.013,0.007,0.055,-0.127,-0.016,-0.079,-254.0,384.0,-110.0,125.0,-0.044,0.055,0.0,-0.041,-0.031,-0.18,-4.335,-0.003,-0.041,0.012,0.0,0.0,0,-0.254
322,6.112650700029917,2.829,0.017,0.01,0.013,0.007,0.031,-0.15,0.007,-0.046,-183.0,195.0,-133.0,-72.0,-0.05,0.031,0.0,-0.04,-0.045,-0.09,1.276,-0.002,-0.04,0.012,0.0,0.0,0,-0.183
323,6.115763999987394,2.829,0.015,0.012,0.012,0.008,-0.067,-0.023,-0.034,0.044,141.0,-266.0,75.0,-282.0,-0.038,-0.067,0.0,-0.021,-0.032,-0.09,2.591,-0.002,-0.021,0.012,0.0,0.0,0,0.141
324,6.130910700012464,2.829,0.014,0.014,0.012,0.008,-0.084,0.129,-0.042,0.02,44.0,-436.0,80.0,78.0,-0.025,-0.084,0.0,0.005,0.002,-0.09,2.414,-0.001,0.005,0.012,0.0,0.0,0,0.044
325,6.148172200017143,2.831,0.014,0.015,0.012,0.008,-0.064,0.126,-0.032,0.0,-41.0,-268.0,-54.0,93.0,-0.021,-0.064,0.0,0.008,0.009,-0.09,0.214,-0.001,0.008,0.012,0.0,0.0,0,-0.041
