time_s,angle_deg
19.799261,0.360000
19.899584,0.360000
19.995078,0.360000
20.096336,0.360000
20.195311,0.360000
20.297745,0.360000
20.397650,0.360000
20.496674,0.360000
20.601017,0.360000
20.695224,0.360000
20.795485,0.360000
20.894821,0.360000
20.995117,0.360000
21.094921,0.360000
21.197392,0.360000
21.295338,0.360000
21.405843,0.360000
21.494697,0.360000
21.596021,0.360000
21.697670,0.360000
21.797246,0.360000
21.914778,0.360000
21.994606,0.360000
22.096629,0.360000
22.195810,0.360000
22.295379,0.360000
22.399890,0.360000
22.497608,0.360000
22.598184,0.360000
22.696750,0.360000
22.795233,0.360000
22.895858,0.360000
22.999792,0.360000
23.094373,0.360000
23.196847,0.360000
23.295796,0.360000
23.396165,0.360000
23.495753,0.360000
23.594338,0.360000
23.694192,0.360000
23.798589,0.360000
23.899661,0.360000
23.998955,0.360000
24.094751,0.360000
24.198936,0.360000
24.294290,0.360000
24.394473,0.360000
24.498370,0.360000
24.594020,0.360000
24.700680,0.360000
24.795074,0.360000
24.894067,0.360000
24.993831,0.360000
25.093848,0.360000
25.194265,0.360000
25.295170,0.360000
25.394239,0.360000
25.493790,0.360000
25.593900,0.360000
25.693890,0.360000
25.796123,0.360000
25.894222,0.360000
25.994096,0.360000
26.095197,0.360000
26.193682,0.360000
26.293866,0.360000
26.399821,0.360000
26.493819,0.360000
26.600242,0.360000
26.693740,0.360000
26.795058,0.360000
26.895573,0.360000
26.994665,0.360000
27.093417,0.360000
27.193469,0.360000
27.294017,0.360000
27.393498,0.360000
27.493630,0.360000
27.595306,0.360000
27.695274,0.360000
27.795512,0.360000
27.894819,0.360000
27.995659,0.360000
28.093997,0.360000
28.193213,0.360000
28.298217,0.360000
28.396145,0.360000
28.494159,0.360000
28.593389,0.360000
28.693405,0.360000
28.794510,0.360000
28.895476,0.360000
28.994861,0.360000
29.094038,0.360000
29.196868,0.360000
29.295405,0.360000
29.395329,0.360000
29.495931,0.360000
29.594118,0.360000
29.695350,0.360000
29.793421,0.360000
29.895301,0.360000
29.995632,0.360000
30.094366,0.360000
